file_name,codex,gender,main,quality,seated
061-a-01.png,codex_nuttall,male,yes,a,yes
061-a-02.png,codex_nuttall,male,yes,a,yes
061-a-03.png,codex_nuttall,male,yes,a,yes
061-a-04.png,codex_nuttall,male,yes,a,yes
061-a-05.png,codex_nuttall,male,yes,a,yes
061-a-06.png,codex_nuttall,male,yes,a,yes
061-a-07.png,codex_nuttall,male,yes,a,yes
061-a-08.png,codex_nuttall,male,yes,a,yes
061-a-09.png,codex_nuttall,male,no,a,yes
062-a-01.png,codex_nuttall,male,yes,a,yes
062-a-02.png,codex_nuttall,male,yes,a,yes
062-a-03.png,codex_nuttall,male,yes,a,yes
062-a-04.png,codex_nuttall,male,yes,a,yes
062-a-05.png,codex_nuttall,male,yes,a,yes
062-a-06.png,codex_nuttall,male,yes,a,yes
062-a-07.png,codex_nuttall,male,no,a,yes
062-a-08.png,codex_nuttall,male,yes,a,yes
062-a-09.png,codex_nuttall,male,yes,a,yes
062-a-10.png,codex_nuttall,male,yes,a,yes
062-a-11.png,codex_nuttall,male,yes,a,yes
063-a-01.png,codex_nuttall,male,yes,a,yes
063-a-02.png,codex_nuttall,male,yes,a,yes
063-a-03.png,codex_nuttall,male,yes,a,yes
063-a-04.png,codex_nuttall,male,yes,a,yes
063-a-05.png,codex_nuttall,male,yes,a,yes
063-a-06.png,codex_nuttall,male,yes,a,yes
063-a-07.png,codex_nuttall,male,yes,a,yes
063-a-08.png,codex_nuttall,male,yes,a,yes
063-a-09.png,codex_nuttall,male,yes,a,yes
064-a-01.png,codex_nuttall,male,yes,a,yes
064-a-02.png,codex_nuttall,male,yes,a,yes
064-a-03.png,codex_nuttall,male,yes,a,yes
064-a-04.png,codex_nuttall,male,yes,a,yes
064-a-05.png,codex_nuttall,male,yes,a,yes
064-a-06.png,codex_nuttall,male,yes,a,yes
064-a-07.png,codex_nuttall,male,yes,a,yes
064-a-08.png,codex_nuttall,male,yes,a,yes
064-a-09.png,codex_nuttall,male,yes,a,yes
064-a-10.png,codex_nuttall,male,yes,a,yes
065-a-01.png,codex_nuttall,male,yes,a,yes
065-a-02.png,codex_nuttall,male,yes,a,yes
065-a-03.png,codex_nuttall,male,yes,a,yes
065-a-04.png,codex_nuttall,male,yes,a,yes
065-a-05.png,codex_nuttall,male,yes,a,yes
065-a-06.png,codex_nuttall,male,yes,a,yes
065-a-07.png,codex_nuttall,male,yes,a,yes
065-a-08.png,codex_nuttall,male,yes,a,yes
065-a-09.png,codex_nuttall,male,yes,a,yes
066-a-01.png,codex_nuttall,male,yes,a,yes
066-a-02.png,codex_nuttall,male,yes,a,yes
066-a-03.png,codex_nuttall,male,yes,a,yes
066-a-04.png,codex_nuttall,male,yes,a,yes
066-a-05.png,codex_nuttall,male,yes,a,yes
066-a-06.png,codex_nuttall,male,yes,a,yes
066-a-07.png,codex_nuttall,male,yes,a,yes
066-a-08.png,codex_nuttall,male,yes,a,yes
066-a-09.png,codex_nuttall,male,no,a,no
066-a-10.png,codex_nuttall,male,yes,a,yes
066-a-11.png,codex_nuttall,male,yes,a,yes
066-b-12.png,codex_nuttall,male,yes,b,yes
067-a-01.png,codex_nuttall,male,yes,a,yes
067-a-02.png,codex_nuttall,male,yes,a,yes
067-a-03.png,codex_nuttall,male,yes,a,yes
067-a-04.png,codex_nuttall,male,yes,a,yes
067-a-05.png,codex_nuttall,male,yes,a,yes
067-a-06.png,codex_nuttall,male,no,a,no
067-a-07.png,codex_nuttall,male,yes,a,yes
067-a-08.png,codex_nuttall,male,yes,a,yes
067-a-09.png,codex_nuttall,male,yes,a,yes
068-a-01.png,codex_nuttall,male,yes,a,yes
068-a-02.png,codex_nuttall,male,yes,a,no
068-a-03.png,codex_nuttall,male,yes,a,no
068-a-04.png,codex_nuttall,male,yes,a,no
068-a-05.png,codex_nuttall,male,yes,a,no
069-a-01.png,codex_nuttall,male,yes,a,no
069-a-02.png,codex_nuttall,male,yes,a,no
069-a-03.png,codex_nuttall,male,no,a,no
069-a-04.png,codex_nuttall,male,no,a,no
069-a-05.png,codex_nuttall,male,no,a,no
070-a-01.png,codex_nuttall,male,yes,a,no
070-a-02.png,codex_nuttall,female,yes,a,no
070-a-03.png,codex_nuttall,male,yes,a,no
070-a-04.png,codex_nuttall,male,yes,a,no
070-a-05.png,codex_nuttall,male,yes,a,no
070-a-06.png,codex_nuttall,male,yes,a,yes
070-a-07.png,codex_nuttall,male,yes,a,yes
070-a-08.png,codex_nuttall,male,yes,a,no
071-a-01.png,codex_nuttall,male,no,a,yes
071-a-02.png,codex_nuttall,male,no,a,no
072-a-01.png,codex_nuttall,male,no,a,no
072-a-02.png,codex_nuttall,male,no,a,no
072-a-03.png,codex_nuttall,male,no,a,no
072-a-04.png,codex_nuttall,female,no,a,no
073-a-01.png,codex_nuttall,male,yes,a,yes
074-a-01.png,codex_nuttall,female,yes,a,yes
074-a-02.png,codex_nuttall,male,yes,a,yes
074-a-03.png,codex_nuttall,male,yes,a,no
075-a-01.png,codex_nuttall,male,yes,a,no
075-a-02.png,codex_nuttall,male,yes,a,no
075-a-03.png,codex_nuttall,male,yes,a,no
076-a-02.png,codex_nuttall,male,yes,a,no
076-a-03.png,codex_nuttall,male,yes,a,yes
076-a-04.png,codex_nuttall,male,yes,a,no
076-a-05.png,codex_nuttall,male,yes,a,no
076-a-06.png,codex_nuttall,male,yes,a,no
076-a-07.png,codex_nuttall,male,yes,a,no
076-a-08.png,codex_nuttall,male,yes,a,no
076-a-09.png,codex_nuttall,male,yes,a,no
076-a-10.png,codex_nuttall,male,yes,a,no
076-a-11.png,codex_nuttall,male,yes,a,no
076-a-12.png,codex_nuttall,male,yes,a,no
076-a-13.png,codex_nuttall,male,yes,a,no
076-a-14.png,codex_nuttall,male,yes,a,no
076-a-15.png,codex_nuttall,male,yes,a,no
076-a-16.png,codex_nuttall,male,yes,a,no
077-a-01.png,codex_nuttall,male,yes,a,no
077-a-02.png,codex_nuttall,male,yes,a,no
077-a-03.png,codex_nuttall,male,yes,a,yes
077-a-04.png,codex_nuttall,male,yes,a,no
077-a-05.png,codex_nuttall,male,yes,a,no
077-a-06.png,codex_nuttall,female,yes,a,no
077-a-07.png,codex_nuttall,male,yes,a,no
077-a-08.png,codex_nuttall,male,yes,a,no
077-a-09.png,codex_nuttall,male,yes,a,no
078-a-01.png,codex_nuttall,male,yes,a,no
078-a-02.png,codex_nuttall,male,yes,a,no
078-a-03.png,codex_nuttall,male,yes,a,yes
078-a-04.png,codex_nuttall,male,yes,a,yes
078-a-05.png,codex_nuttall,male,yes,a,yes
078-a-07.png,codex_nuttall,male,yes,a,yes
078-a-08.png,codex_nuttall,male,yes,a,yes
079-a-01.png,codex_nuttall,male,yes,a,yes
079-a-02.png,codex_nuttall,male,yes,a,yes
079-a-03.png,codex_nuttall,male,yes,a,yes
079-a-04.png,codex_nuttall,male,yes,a,yes
079-a-05.png,codex_nuttall,male,yes,a,yes
079-a-06.png,codex_nuttall,male,yes,a,yes
080-a-01.png,codex_nuttall,male,yes,a,no
080-a-02.png,codex_nuttall,male,yes,a,yes
080-a-03.png,codex_nuttall,male,yes,a,yes
080-a-04.png,codex_nuttall,male,yes,a,no
080-a-05.png,codex_nuttall,male,yes,a,no
081-a-01.png,codex_nuttall,male,yes,a,no
081-a-02.png,codex_nuttall,male,yes,a,yes
081-a-03.png,codex_nuttall,male,yes,a,no
081-a-04.png,codex_nuttall,male,yes,a,no
081-a-05.png,codex_nuttall,male,yes,a,no
081-a-06.png,codex_nuttall,male,yes,a,no
081-a-07.png,codex_nuttall,male,yes,a,no
081-a-08.png,codex_nuttall,male,yes,a,no
081-a-09.png,codex_nuttall,male,no,a,no
082-a-01.png,codex_nuttall,male,yes,a,yes
082-a-03.png,codex_nuttall,male,yes,a,no
082-a-04.png,codex_nuttall,male,yes,a,no
082-a-05.png,codex_nuttall,male,yes,a,no
082-a-06.png,codex_nuttall,male,yes,a,no
083-a-01.png,codex_nuttall,male,yes,a,no
083-a-02.png,codex_nuttall,male,yes,a,no
083-a-03.png,codex_nuttall,male,yes,a,no
083-a-04.png,codex_nuttall,male,yes,a,no
083-a-05.png,codex_nuttall,male,yes,a,no
083-a-06.png,codex_nuttall,male,yes,a,no
084-a-01.png,codex_nuttall,male,yes,a,no
084-a-02.png,codex_nuttall,male,yes,a,no
084-a-03.png,codex_nuttall,male,yes,a,no
084-a-04.png,codex_nuttall,male,yes,a,no
084-a-05.png,codex_nuttall,male,yes,a,no
