file_name,codex,gender,main,quality,seated
013-b-05.png,codex_vindobonensis,male,yes,b,yes
013-b-08.png,codex_vindobonensis,male,yes,b,no
013-b-09.png,codex_vindobonensis,male,yes,b,no
013-c-11.png,codex_vindobonensis,male,yes,b,no
013-c-12.png,codex_vindobonensis,male,yes,b,no
014-a-01.png,codex_vindobonensis,male,yes,a,no
014-a-02.png,codex_vindobonensis,male,yes,a,no
014-a-03.png,codex_vindobonensis,male,yes,a,no
014-a-04.png,codex_vindobonensis,male,yes,a,no
014-a-05.png,codex_vindobonensis,male,yes,a,no
014-a-06.png,codex_vindobonensis,male,no,a,no
014-a-07.png,codex_vindobonensis,male,yes,a,yes
014-a-08.png,codex_vindobonensis,male,yes,a,no
015-a-01.png,codex_vindobonensis,female,yes,a,no
015-a-02.png,codex_vindobonensis,male,yes,a,no
015-a-03.png,codex_vindobonensis,male,no,a,no
015-a-04.png,codex_vindobonensis,male,no,a,no
015-a-05.png,codex_vindobonensis,male,no,a,yes
015-a-06.png,codex_vindobonensis,male,no,a,yes
015-a-07.png,codex_vindobonensis,female,yes,a,yes
016-a-01.png,codex_vindobonensis,male,yes,a,yes
016-a-02.png,codex_vindobonensis,female,yes,a,yes
016-a-03.png,codex_vindobonensis,male,yes,a,no
016-a-04.png,codex_vindobonensis,male,yes,a,no
016-a-05.png,codex_vindobonensis,female,yes,a,no
016-a-06.png,codex_vindobonensis,male,yes,a,no
016-a-07.png,codex_vindobonensis,male,yes,a,no
016-a-08.png,codex_vindobonensis,male,yes,a,no
016-a-09.png,codex_vindobonensis,male,yes,a,no
016-a-10.png,codex_vindobonensis,male,yes,a,no
016-a-11.png,codex_vindobonensis,male,no,a,no
016-a-12.png,codex_vindobonensis,male,yes,a,no
016-a-13.png,codex_vindobonensis,male,yes,a,yes
017-b-01.png,codex_vindobonensis,female,yes,b,no
018-a-01.png,codex_vindobonensis,male,yes,a,no
018-a-02.png,codex_vindobonensis,male,yes,a,no
018-a-03.png,codex_vindobonensis,male,yes,b,no
018-a-04.png,codex_vindobonensis,female,yes,a,no
018-a-05.png,codex_vindobonensis,male,yes,b,no
018-a-07.png,codex_vindobonensis,male,yes,a,no
018-a-08.png,codex_vindobonensis,male,yes,a,no
018-a-09.png,codex_vindobonensis,male,no,a,no
018-a-10.png,codex_vindobonensis,male,yes,b,yes
018-a-11.png,codex_vindobonensis,male,yes,b,no
018-b-06.png,codex_vindobonensis,male,yes,a,no
019-a-01.png,codex_vindobonensis,male,yes,a,no
019-a-02.png,codex_vindobonensis,male,yes,b,yes
019-a-03.png,codex_vindobonensis,male,no,a,no
019-a-05.png,codex_vindobonensis,male,no,a,yes
020-a-01.png,codex_vindobonensis,male,yes,a,yes
020-a-02.png,codex_vindobonensis,male,no,a,yes
020-a-03.png,codex_vindobonensis,female,yes,a,no
020-a-04.png,codex_vindobonensis,male,yes,a,no
020-a-05.png,codex_vindobonensis,male,yes,b,no
020-a-06.png,codex_vindobonensis,male,yes,a,no
020-a-07.png,codex_vindobonensis,male,yes,a,no
020-a-08.png,codex_vindobonensis,male,yes,a,no
020-a-09.png,codex_vindobonensis,male,yes,a,no
020-a-10.png,codex_vindobonensis,male,yes,a,no
020-a-11.png,codex_vindobonensis,male,yes,a,no
020-a-12.png,codex_vindobonensis,male,yes,a,no
021-a-01.png,codex_vindobonensis,male,yes,a,no
021-a-02.png,codex_vindobonensis,male,yes,a,yes
021-a-03.png,codex_vindobonensis,female,yes,a,yes
021-a-04.png,codex_vindobonensis,male,yes,a,yes
021-a-05.png,codex_vindobonensis,male,yes,a,no
021-a-06.png,codex_vindobonensis,male,yes,a,no
021-a-07.png,codex_vindobonensis,male,yes,a,no
021-a-08.png,codex_vindobonensis,male,no,a,no
021-a-09.png,codex_vindobonensis,male,no,a,no
021-a-10.png,codex_vindobonensis,male,no,a,no
022-a-05.png,codex_vindobonensis,male,yes,b,no
022-b-01.png,codex_vindobonensis,male,yes,b,yes
022-b-04.png,codex_vindobonensis,female,yes,b,no
022-b-06.png,codex_vindobonensis,male,yes,b,no
022-b-07.png,codex_vindobonensis,male,yes,b,no
022-c-02.png,codex_vindobonensis,female,yes,b,no
022-c-03.png,codex_vindobonensis,male,yes,b,no
022-c-08.png,codex_vindobonensis,male,yes,b,no
023-a-01.png,codex_vindobonensis,male,yes,a,yes
023-b-02.png,codex_vindobonensis,female,yes,b,yes
023-b-03.png,codex_vindobonensis,female,yes,b,yes
023-b-04.png,codex_vindobonensis,male,yes,b,yes
023-b-05.png,codex_vindobonensis,male,yes,b,yes
023-b-07.png,codex_vindobonensis,male,yes,b,yes
023-c-01.png,codex_vindobonensis,female,yes,c,yes
024-a-05.png,codex_vindobonensis,male,yes,b,yes
024-a-10.png,codex_vindobonensis,female,yes,a,yes
024-a-13.png,codex_vindobonensis,male,yes,a,no
024-a-14.png,codex_vindobonensis,male,yes,a,no
024-b-01.png,codex_vindobonensis,male,yes,b,yes
024-b-02.png,codex_vindobonensis,male,yes,a,yes
024-b-03.png,codex_vindobonensis,female,yes,c,yes
024-b-12.png,codex_vindobonensis,female,yes,b,yes
024-b-a.png,codex_vindobonensis,male,yes,b,yes
024-b-c.png,codex_vindobonensis,male,yes,b,yes
024-c-08.png,codex_vindobonensis,male,yes,c,yes
024-c-09.png,codex_vindobonensis,female,yes,c,yes
024-c-11.png,codex_vindobonensis,female,yes,b,yes
024-c-B.png,codex_vindobonensis,male,yes,b,no
024-c-d.png,codex_vindobonensis,male,yes,b,yes
025-a-03.png,codex_vindobonensis,male,yes,a,yes
025-a-04.png,codex_vindobonensis,male,yes,a,yes
025-a-06.png,codex_vindobonensis,male,yes,a,yes
025-a-07.png,codex_vindobonensis,male,yes,a,yes
025-a-09.png,codex_vindobonensis,male,yes,a,yes
025-a-10.png,codex_vindobonensis,male,yes,a,yes
025-a-11.png,codex_vindobonensis,male,yes,a,yes
025-a-12.png,codex_vindobonensis,male,yes,a,yes
025-a-13.png,codex_vindobonensis,male,yes,a,yes
025-a-14.png,codex_vindobonensis,male,yes,a,yes
025-a-15.png,codex_vindobonensis,female,yes,b,yes
025-a-16.png,codex_vindobonensis,male,yes,b,yes
025-a-17.png,codex_vindobonensis,female,yes,a,yes
025-a-a.png,codex_vindobonensis,male,yes,a,yes
025-b-02.png,codex_vindobonensis,female,yes,b,no
025-b-08.png,codex_vindobonensis,male,yes,a,yes
025-c-01.png,codex_vindobonensis,female,yes,b,yes
026-a-04.png,codex_vindobonensis,male,yes,a,no
026-a-05.png,codex_vindobonensis,male,yes,a,no
026-a-06.png,codex_vindobonensis,male,yes,a,no
026-b-02.png,codex_vindobonensis,male,yes,a,no
026-b-03.png,codex_vindobonensis,male,yes,b,no
026-b-08.png,codex_vindobonensis,male,yes,b,no
026-c-01.png,codex_vindobonensis,male,yes,b,no
026-c-09.png,codex_vindobonensis,male,yes,c,no
027-a-04.png,codex_vindobonensis,female,yes,a,yes
027-a-06.png,codex_vindobonensis,female,yes,a,yes
027-a-08.png,codex_vindobonensis,male,yes,a,yes
027-a-10.png,codex_vindobonensis,male,yes,a,yes
027-a-11.png,codex_vindobonensis,male,yes,a,yes
027-a-14.png,codex_vindobonensis,male,yes,a,yes
027-a-15.png,codex_vindobonensis,male,yes,a,yes
027-a-18.png,codex_vindobonensis,male,yes,a,yes
027-a-19.png,codex_vindobonensis,male,yes,a,yes
027-a-20.png,codex_vindobonensis,male,yes,a,yes
027-b-02.png,codex_vindobonensis,female,yes,b,yes
027-b-03.png,codex_vindobonensis,female,yes,b,yes
027-b-05.png,codex_vindobonensis,female,yes,b,yes
027-b-07.png,codex_vindobonensis,male,yes,b,no
027-b-12.png,codex_vindobonensis,male,yes,b,yes
027-b-16.png,codex_vindobonensis,female,yes,b,yes
027-c-01.png,codex_vindobonensis,female,yes,c,yes
027-c-18.png,codex_vindobonensis,male,yes,c,yes
027-c-22.png,codex_vindobonensis,male,yes,c,yes
028-a-02.png,codex_vindobonensis,male,yes,a,yes
028-a-03.png,codex_vindobonensis,male,yes,a,yes
028-a-04.png,codex_vindobonensis,male,yes,a,yes
028-a-05.png,codex_vindobonensis,male,yes,a,yes
028-a-06.png,codex_vindobonensis,male,yes,a,yes
028-a-07.png,codex_vindobonensis,male,yes,a,yes
028-a-09.png,codex_vindobonensis,female,yes,a,yes
028-a-10.png,codex_vindobonensis,female,yes,a,yes
028-a-11.png,codex_vindobonensis,female,yes,a,yes
028-a-12.png,codex_vindobonensis,female,yes,a,yes
028-a-14.png,codex_vindobonensis,female,yes,a,yes
028-a-15.png,codex_vindobonensis,female,yes,a,yes
028-a-16.png,codex_vindobonensis,female,yes,a,yes
028-a-17.png,codex_vindobonensis,female,yes,a,yes
028-b-08.png,codex_vindobonensis,female,yes,a,yes
028-b-b.png,codex_vindobonensis,male,yes,b,yes
028-c-01.png,codex_vindobonensis,male,yes,c,yes
028-c-13.png,codex_vindobonensis,female,yes,c,yes
028-c-a.png,codex_vindobonensis,male,yes,c,yes
029-a-e.png,codex_vindobonensis,male,yes,a,yes
029-b-02.png,codex_vindobonensis,male,yes,b,yes
029-b-03.png,codex_vindobonensis,male,yes,b,yes
029-b-09.png,codex_vindobonensis,male,yes,b,yes
029-b-10.png,codex_vindobonensis,male,yes,b,yes
029-b-11.png,codex_vindobonensis,male,yes,b,yes
029-b-12.png,codex_vindobonensis,male,yes,b,yes
029-b-14.png,codex_vindobonensis,male,yes,c,no
029-b-15.png,codex_vindobonensis,male,yes,b,yes
029-c-01.png,codex_vindobonensis,male,yes,c,yes
029-c-04.png,codex_vindobonensis,male,yes,c,yes
029-c-05.png,codex_vindobonensis,male,yes,c,yes
029-c-06.png,codex_vindobonensis,male,yes,c,yes
029-c-07.png,codex_vindobonensis,male,yes,c,yes
029-c-08.png,codex_vindobonensis,male,yes,c,yes
029-c-13.png,codex_vindobonensis,male,yes,c,yes
030-a-06.png,codex_vindobonensis,male,yes,a,yes
030-a-07.png,codex_vindobonensis,male,yes,a,no
030-a-08.png,codex_vindobonensis,male,yes,a,yes
030-a-11.png,codex_vindobonensis,male,yes,a,yes
030-b-01.png,codex_vindobonensis,male,yes,b,yes
030-b-02.png,codex_vindobonensis,male,yes,b,yes
030-b-03.png,codex_vindobonensis,male,yes,b,yes
030-b-04.png,codex_vindobonensis,male,yes,b,yes
030-b-05.png,codex_vindobonensis,male,yes,b,no
030-b-10.png,codex_vindobonensis,male,yes,b,yes
030-b-12.png,codex_vindobonensis,male,yes,b,yes
030-c-09.png,codex_vindobonensis,male,yes,c,yes
031-b-02.png,codex_vindobonensis,male,yes,b,no
032-a-01.png,codex_vindobonensis,female,yes,a,yes
032-a-02.png,codex_vindobonensis,female,yes,a,yes
032-a-03.png,codex_vindobonensis,male,yes,a,yes
032-a-04.png,codex_vindobonensis,female,yes,a,yes
032-a-05.png,codex_vindobonensis,male,yes,a,yes
032-a-06.png,codex_vindobonensis,male,yes,a,yes
032-a-07.png,codex_vindobonensis,male,yes,a,yes
032-a-08.png,codex_vindobonensis,female,yes,a,yes
032-a-09.png,codex_vindobonensis,female,yes,a,yes
032-a-10.png,codex_vindobonensis,female,yes,a,yes
032-a-11.png,codex_vindobonensis,female,yes,a,yes
032-a-12.png,codex_vindobonensis,male,yes,a,no
032-a-13.png,codex_vindobonensis,male,yes,a,no
032-a-14.png,codex_vindobonensis,male,yes,a,no
032-a=01.png,codex_vindobonensis,male,yes,a,yes
032-b-15.png,codex_vindobonensis,male,yes,a,yes
033-a-01.png,codex_vindobonensis,male,yes,a,yes
033-a-02.png,codex_vindobonensis,male,yes,a,yes
033-a-04.png,codex_vindobonensis,female,yes,a,yes
033-a-05.png,codex_vindobonensis,male,yes,a,yes
033-a-06.png,codex_vindobonensis,male,yes,a,yes
033-a-07.png,codex_vindobonensis,male,yes,a,yes
033-a-08.png,codex_vindobonensis,female,yes,a,yes
033-a-09.png,codex_vindobonensis,female,yes,a,yes
033-a-10.png,codex_vindobonensis,male,yes,a,yes
033-a-11.png,codex_vindobonensis,female,yes,a,yes
033-a-12.png,codex_vindobonensis,male,yes,a,yes
033-a-13.png,codex_vindobonensis,male,yes,a,yes
033-a-14.png,codex_vindobonensis,male,yes,a,yes
033-a-15.png,codex_vindobonensis,female,yes,a,yes
033-a-16.png,codex_vindobonensis,male,yes,a,yes
033-a-17.png,codex_vindobonensis,female,yes,a,yes
033-b-03.png,codex_vindobonensis,female,yes,b,yes
034-a-01.png,codex_vindobonensis,female,yes,a,no
034-a-02.png,codex_vindobonensis,male,yes,a,no
034-a-03.png,codex_vindobonensis,male,yes,a,yes
034-a-04.png,codex_vindobonensis,female,yes,a,yes
034-a-05.png,codex_vindobonensis,male,yes,a,no
034-a-06.png,codex_vindobonensis,male,yes,a,no
034-a-07.png,codex_vindobonensis,male,yes,a,no
034-a-08.png,codex_vindobonensis,male,yes,a,no
034-a-09.png,codex_vindobonensis,male,yes,a,yes
034-a-10.png,codex_vindobonensis,male,yes,a,yes
034-a-12.png,codex_vindobonensis,male,yes,a,yes
034-a-13.png,codex_vindobonensis,male,yes,a,yes
034-a-14.png,codex_vindobonensis,male,yes,a,yes
034-a-15.png,codex_vindobonensis,male,yes,a,yes
034-a-16.png,codex_vindobonensis,male,yes,a,yes
034-a-17.png,codex_vindobonensis,male,yes,a,yes
034-a-18.png,codex_vindobonensis,male,yes,a,yes
034-a-20.png,codex_vindobonensis,male,yes,a,yes
034-a-21.png,codex_vindobonensis,male,yes,a,yes
034-a-22.png,codex_vindobonensis,male,yes,a,yes
034-a-23.png,codex_vindobonensis,male,yes,a,yes
034-a-24.png,codex_vindobonensis,male,yes,a,yes
034-a-25.png,codex_vindobonensis,male,yes,a,yes
034-b-11.png,codex_vindobonensis,male,yes,a,yes
034-b-19.png,codex_vindobonensis,male,yes,a,yes
035-a-01.png,codex_vindobonensis,female,yes,a,yes
035-a-02.png,codex_vindobonensis,male,yes,a,yes
035-a-03.png,codex_vindobonensis,male,yes,a,yes
035-a-04.png,codex_vindobonensis,female,yes,a,yes
035-a-05.png,codex_vindobonensis,male,yes,a,yes
035-a-06.png,codex_vindobonensis,male,yes,a,yes
035-a-07.png,codex_vindobonensis,male,yes,a,yes
035-a-08.png,codex_vindobonensis,male,yes,a,yes
035-a-09.png,codex_vindobonensis,male,yes,a,yes
035-a-10.png,codex_vindobonensis,male,yes,a,yes
035-a-11.png,codex_vindobonensis,male,yes,a,yes
035-a-12.png,codex_vindobonensis,female,yes,a,yes
036-a-01.png,codex_vindobonensis,male,yes,a,yes
036-a-02.png,codex_vindobonensis,male,yes,a,yes
036-a-03.png,codex_vindobonensis,male,yes,a,yes
036-a-04.png,codex_vindobonensis,female,yes,a,yes
036-a-05.png,codex_vindobonensis,male,yes,a,yes
036-a-06.png,codex_vindobonensis,male,yes,a,yes
036-a-07.png,codex_vindobonensis,male,yes,a,yes
036-a-08.png,codex_vindobonensis,male,yes,a,yes
036-a-09.png,codex_vindobonensis,male,yes,a,yes
036-a-10.png,codex_vindobonensis,male,yes,a,yes
036-a-11.png,codex_vindobonensis,male,yes,a,yes
036-a-12.png,codex_vindobonensis,male,yes,a,yes
036-a-13.png,codex_vindobonensis,male,yes,a,yes
036-a-14.png,codex_vindobonensis,male,yes,a,yes
036-a-15.png,codex_vindobonensis,male,yes,a,yes
036-a-16.png,codex_vindobonensis,male,yes,a,yes
036-a-17.png,codex_vindobonensis,male,yes,a,yes
036-a-18.png,codex_vindobonensis,male,yes,a,yes
036-a-19.png,codex_vindobonensis,male,yes,a,yes
036-a-20.png,codex_vindobonensis,male,yes,a,yes
036-a-21.png,codex_vindobonensis,female,yes,a,yes
036-a-22.png,codex_vindobonensis,female,yes,a,yes
036-a-23.png,codex_vindobonensis,male,yes,a,yes
036-a-24.png,codex_vindobonensis,male,yes,a,yes
036-a-25.png,codex_vindobonensis,male,yes,a,yes
036-a-26.png,codex_vindobonensis,female,yes,a,yes
036-a-27.png,codex_vindobonensis,male,yes,a,yes
036-a-28.png,codex_vindobonensis,male,yes,a,yes
036-a-29.png,codex_vindobonensis,male,yes,a,yes
036-a-30.png,codex_vindobonensis,male,yes,a,yes
036-a-a.png,codex_vindobonensis,male,yes,a,yes
037-a-01.png,codex_vindobonensis,male,yes,a,yes
037-a-02.png,codex_vindobonensis,male,yes,a,yes
037-a-03.png,codex_vindobonensis,male,yes,a,yes
037-a-04.png,codex_vindobonensis,male,yes,a,yes
037-a-05.png,codex_vindobonensis,male,yes,a,yes
037-a-06.png,codex_vindobonensis,male,yes,a,yes
037-a-07.png,codex_vindobonensis,male,yes,a,yes
037-a-08.png,codex_vindobonensis,male,yes,a,no
037-a-09.png,codex_vindobonensis,male,yes,a,no
037-a-10.png,codex_vindobonensis,male,yes,a,no
037-a-11.png,codex_vindobonensis,male,yes,a,no
037-a-12.png,codex_vindobonensis,male,yes,a,yes
037-a-13.png,codex_vindobonensis,male,yes,a,yes
037-a-14.png,codex_vindobonensis,female,yes,a,no
037-a-15.png,codex_vindobonensis,male,yes,a,yes
037-a-16.png,codex_vindobonensis,male,yes,a,yes
037-a-17.png,codex_vindobonensis,male,yes,a,yes
037-a-18.png,codex_vindobonensis,male,yes,a,yes
037-a-19.png,codex_vindobonensis,male,yes,a,yes
037-a-20.png,codex_vindobonensis,male,yes,a,yes
037-a-21.png,codex_vindobonensis,male,yes,a,yes
037-a-22.png,codex_vindobonensis,male,yes,a,yes
037-a-23.png,codex_vindobonensis,male,yes,a,yes
037-a-24.png,codex_vindobonensis,male,yes,a,yes
037-a-25.png,codex_vindobonensis,male,yes,a,yes
037-a-26.png,codex_vindobonensis,female,yes,a,yes
037-a-27.png,codex_vindobonensis,male,yes,a,yes
037-a-28.png,codex_vindobonensis,male,yes,a,yes
037-a-29.png,codex_vindobonensis,male,yes,a,yes
038-a-02.png,codex_vindobonensis,male,yes,a,yes
038-a-03.png,codex_vindobonensis,male,yes,a,yes
038-a-04.png,codex_vindobonensis,male,yes,a,yes
038-a-05.png,codex_vindobonensis,male,yes,a,yes
038-b-01.png,codex_vindobonensis,male,yes,a,yes
039-a-01.png,codex_vindobonensis,male,yes,a,yes
039-a-04.png,codex_vindobonensis,male,yes,a,no
039-b-03.png,codex_vindobonensis,female,yes,b,yes
040-a-01.png,codex_vindobonensis,male,yes,a,no
041-a-02.png,codex_vindobonensis,male,yes,a,yes
041-a-03.png,codex_vindobonensis,female,yes,a,yes
042-a-01.png,codex_vindobonensis,male,yes,a,yes
042-a-02.png,codex_vindobonensis,male,yes,a,no
042-a-04.png,codex_vindobonensis,male,yes,a,yes
042-b-03.png,codex_vindobonensis,male,yes,a,yes
042-b-05.png,codex_vindobonensis,male,yes,a,yes
043-a-02.png,codex_vindobonensis,male,yes,a,no
043-b-01.png,codex_vindobonensis,male,yes,a,yes
044-a-01.png,codex_vindobonensis,male,yes,a,yes
046-a-01.png,codex_vindobonensis,male,yes,a,yes
046-a-02.png,codex_vindobonensis,male,yes,a,yes
046-a-03.png,codex_vindobonensis,male,yes,a,no
046-a-04.png,codex_vindobonensis,male,yes,a,yes
046-a-05.png,codex_vindobonensis,male,yes,a,yes
046-a-06.png,codex_vindobonensis,male,yes,a,yes
046-a-07.png,codex_vindobonensis,female,yes,a,no
047-a-01.png,codex_vindobonensis,male,yes,a,no
047-a-02.png,codex_vindobonensis,female,yes,a,no
047-a-03.png,codex_vindobonensis,male,yes,a,no
047-a-04.png,codex_vindobonensis,male,yes,a,no
047-a-05.png,codex_vindobonensis,female,yes,a,no
047-a-06.png,codex_vindobonensis,male,yes,a,yes
047-a-07.png,codex_vindobonensis,male,yes,a,yes
047-a-08.png,codex_vindobonensis,male,yes,a,yes
047-a-10.png,codex_vindobonensis,male,yes,a,yes
047-a-11.png,codex_vindobonensis,male,yes,a,no
047-b-09.png,codex_vindobonensis,female,yes,a,yes
048-a-01.png,codex_vindobonensis,male,yes,a,yes
048-a-02.png,codex_vindobonensis,male,yes,a,yes
048-a-03.png,codex_vindobonensis,male,yes,a,yes
048-a-04.png,codex_vindobonensis,male,yes,a,yes
048-a-05.png,codex_vindobonensis,male,yes,a,yes
048-a-06.png,codex_vindobonensis,male,yes,a,yes
048-a-07.png,codex_vindobonensis,male,yes,a,no
048-a-08.png,codex_vindobonensis,male,yes,a,no
048-a-09.png,codex_vindobonensis,male,yes,a,no
048-a-10.png,codex_vindobonensis,male,yes,a,yes
048-a-11.png,codex_vindobonensis,male,yes,a,yes
048-a-12.png,codex_vindobonensis,male,yes,a,yes
048-a-13.png,codex_vindobonensis,male,yes,a,no
048-a-14.png,codex_vindobonensis,male,yes,a,yes
048-a-15.png,codex_vindobonensis,male,yes,a,no
048-a-17.png,codex_vindobonensis,male,yes,a,no
048-a-18.png,codex_vindobonensis,male,yes,a,no
048-a-19.png,codex_vindobonensis,male,yes,a,no
048-a-20.png,codex_vindobonensis,male,yes,a,yes
048-a-21.png,codex_vindobonensis,male,yes,a,yes
048-a-22.png,codex_vindobonensis,male,yes,a,yes
048-a-23.png,codex_vindobonensis,male,yes,a,yes
048-b-24.png,codex_vindobonensis,male,yes,a,yes
049-a-01.png,codex_vindobonensis,male,yes,a,yes
049-a-02.png,codex_vindobonensis,female,yes,a,yes
049-a-03.png,codex_vindobonensis,female,yes,a,yes
049-a-04.png,codex_vindobonensis,male,yes,a,yes
049-a-05.png,codex_vindobonensis,female,yes,b,yes
049-a-06.png,codex_vindobonensis,male,yes,a,yes
049-a-07.png,codex_vindobonensis,male,yes,a,yes
049-a-08.png,codex_vindobonensis,female,yes,a,yes
049-a-09.png,codex_vindobonensis,male,yes,a,yes
049-a-10.png,codex_vindobonensis,male,yes,a,no
049-a-11.png,codex_vindobonensis,female,yes,a,no
049-a-12.png,codex_vindobonensis,male,yes,a,no
049-a-13.png,codex_vindobonensis,male,yes,a,yes
050-a-04.png,codex_vindobonensis,male,yes,a,no
050-a-05.png,codex_vindobonensis,male,yes,a,no
050-a-07.png,codex_vindobonensis,male,yes,a,no
050-a-09.png,codex_vindobonensis,male,yes,a,no
050-a-11.png,codex_vindobonensis,male,yes,a,no
050-a-12.png,codex_vindobonensis,male,yes,a,no
050-a-13.png,codex_vindobonensis,male,yes,a,no
050-a-14.png,codex_vindobonensis,male,yes,a,yes
050-a-15.png,codex_vindobonensis,male,yes,a,yes
050-a-17.png,codex_vindobonensis,male,yes,a,no
050-a-19.png,codex_vindobonensis,male,yes,a,no
050-a-22.png,codex_vindobonensis,male,yes,a,no
050-a-23.png,codex_vindobonensis,male,yes,a,no
050-a-24.png,codex_vindobonensis,male,yes,a,no
050-a-25.png,codex_vindobonensis,male,yes,a,yes
050-a-26.png,codex_vindobonensis,male,yes,a,yes
050-a-27.png,codex_vindobonensis,male,yes,a,no
050-a-28.png,codex_vindobonensis,male,yes,a,no
050-b-01.png,codex_vindobonensis,male,yes,a,no
050-b-02.png,codex_vindobonensis,male,yes,a,no
050-b-03.png,codex_vindobonensis,male,yes,a,no
050-b-06.png,codex_vindobonensis,male,yes,a,no
050-b-08.png,codex_vindobonensis,male,yes,a,yes
050-b-10.png,codex_vindobonensis,male,yes,a,yes
050-b-16.png,codex_vindobonensis,male,yes,a,yes
